,RA,CODTURMA,DISCIPLINA,CURSO_TURMA,CURSO_ALUNO,STATUSRES,P1/AP1,P2/AP2,TRABALHO/AP3,ESPECIAL (SUBSTITUTIVA)/MP,MF,MEDIA FINAL/AS,TFALTAS,Total Geral,PERÍODO,TIPO,ENTRADA_x,SEM,SEM_R,SEM_D,SEMESTRE,ENTRADA_y
1969,1821568750,02 1INFE-MT1,Inferência Estatística ,Administração,Administração,REN - Reprovado por Nota,1,6.2,7,4.3,6.6,6.9,0,,2019.1,MT,2018.2,0.9,1,-0.1,2,2018.2
1970,1821568754,02 1INFE-MT1,Inferência Estatística ,Administração,Administração,APM - Aprovado por média,8.2,0,9,0,8.7,9.1,0,,2019.1,MT,2019.1,0,0,0,1,2019.1
1971,1821568766,02 1INFE-MT1,Inferência Estatística ,Administração,Administração,REN - Reprovado por Nota,5.3,4.3,8.5,5.5,6.6,7,0,,2019.1,MT,2018.2,0.9,1,-0.1,2,2018.2
1972,1821568774,02 1INFE-MT1,Inferência Estatística ,Administração,Administração,REN - Reprovado por Nota,6.9,0,3.5,3.5,3.5,0,0,,2019.1,MT,2018.2,0.9,1,-0.1,2,2018.2
1973,1821568786,02 1INFE-MT2,Inferência Estatística ,Ciências Econômicas,Ciências Econômicas,APM - Aprovado por média,9,5.4,8.5,7.5,7.5,0,7,,2019.1,MT,2018.2,0.9,1,-0.1,2,2018.2
1974,1821568801,02 1INFE-MT1,Inferência Estatística ,Administração,Administração,REN - Reprovado por Nota,1.5,5.7,7.5,4.4,6.5,6.8,0,,2019.1,MT,2018.2,0.9,1,-0.1,2,2018.2
1975,1821568807,02 1INFE-MT1,Inferência Estatística ,Administração,Administração,REN - Reprovado por Nota,0,0,0,0,0,0,0,,2019.1,MT,2018.2,0.9,1,-0.1,2,2018.2
1976,1821568809,02 1INFE-MT1,Inferência Estatística ,Administração,Administração,APM - Aprovado por média,6.4,7.8,6.5,7,7.9,8.8,0,,2019.1,MT,2018.2,0.9,1,-0.1,2,2018.2
1977,1821568832,02 1INFE-MT1,Inferência Estatística ,Administração,Administração,APM - Aprovado por média,8,5.7,9,7.3,7.5,6.3,0,,2019.1,MT,2018.2,0.9,1,-0.1,2,2018.2
1978,1821568840,02 1INFE-MT1,Inferência Estatística ,Administração,Administração,REN - Reprovado por Nota,0,0,0,0,0,0,0,,2019.1,MT,2018.2,0.9,1,-0.1,2,2018.2
1979,1821568842,02 1INFE-MT1,Inferência Estatística ,Administração,Administração,APM - Aprovado por média,7.5,7.2,7,7.3,7.3,0,0,,2019.1,MT,2018.2,0.9,1,-0.1,2,2018.2
1980,1821568857,02 1INFE-MT1,Inferência Estatística ,Administração,Administração,REN - Reprovado por Nota,2.4,5.6,3.5,3.9,3.9,0,0,,2019.1,MT,2018.2,0.9,1,-0.1,2,2018.2
1981,1821569014,02 1INFE-MT2,Inferência Estatística ,Ciências Econômicas,Ciências Econômicas,APM - Aprovado por média,8,8.9,7.5,8.3,8.3,0,7,,2019.1,MT,2018.2,0.9,1,-0.1,2,2018.2
1982,1821569016,02 1INFE-MT2,Inferência Estatística ,Ciências Econômicas,Ciências Econômicas,APM - Aprovado por média,9.1,9.9,9.5,9.5,9.5,0,3,,2019.1,MT,2018.2,0.9,1,-0.1,2,2018.2
1983,1821569023,02 1INFE-MT1,Inferência Estatística ,Administração,Administração,APM - Aprovado por média,6.2,6,8,6.5,7.2,7.7,0,,2019.1,MT,2018.2,0.9,1,-0.1,2,2018.2
1984,1821569939,02 1INFE-MT2,Inferência Estatística ,Ciências Econômicas,Ciências Econômicas,APM - Aprovado por média,9.8,0,8.5,0,8.8,8,11,,2019.1,MT,2018.2,0.9,1,-0.1,2,2018.2
1985,1821569978,02 1INFE-MT1,Inferência Estatística ,Administração,Administração,APM - Aprovado por média,6,6.2,8,6.5,7.5,8.5,0,,2019.1,MT,2018.2,0.9,1,-0.1,2,2018.2
1986,1811562648,02 1LBNG-MT1,Laboratório de Negócios,Administração,Ciências Econômicas,APM - Aprovado por média,5.9,5.3,10,6.5,7.8,8.5,14,,2019.1,TC,2018.1,1,1,0,3,2018.1
1987,1811563965,02 1LBNG-MT1,Laboratório de Negócios,Administração,Administração,APM - Aprovado por média,5,5,9.5,5.9,7,7.7,10,,2019.1,TC,2018.1,1,1,0,3,2018.1
1988,1821560072,02 1LBNG-MT1,Laboratório de Negócios,Administração,Administração,APM - Aprovado por média,9.7,6.5,8.5,8.2,8.2,0,0,,2019.1,TC,2018.2,0.9,1,-0.1,2,2018.2
1989,1821568468,02 1LBNG-MT2,Laboratório de Negócios,Ciências Econômicas,Ciências Econômicas,APM - Aprovado por média,8.5,7.5,9,8.2,8.2,0,11,,2019.1,TC,2018.2,0.9,1,-0.1,2,2018.2
1990,1821568494,02 1LBNG-MT1,Laboratório de Negócios,Administração,Administração,APM - Aprovado por média,8.5,7,8.5,7.9,7.9,0,14,,2019.1,TC,2018.2,0.9,1,-0.1,2,2018.2
1991,1821568501,02 1LBNG-MT2,Laboratório de Negócios,Ciências Econômicas,Ciências Econômicas,APM - Aprovado por média,6.5,10,9,8.4,8.4,0,7,,2019.1,TC,2018.2,0.9,1,-0.1,2,2018.2
1992,1821568508,02 1LBNG-MT1,Laboratório de Negócios,Administração,Administração,APM - Aprovado por média,7.8,8,8,7.9,7.9,0,4,,2019.1,TC,2018.2,0.9,1,-0.1,2,2018.2
1993,1821568621,02 1LBNG-MT2,Laboratório de Negócios,Ciências Econômicas,Ciências Econômicas,REN - Reprovado por Nota,4.5,0,7,3.2,3.8,1.5,15,,2019.1,TC,2018.2,0.9,1,-0.1,2,2018.2
1994,1821568628,02 1LBNG-MT2,Laboratório de Negócios,Ciências Econômicas,Ciências Econômicas,APM - Aprovado por média,6,7,9.5,7.1,7.1,5.5,7,,2019.1,TC,2018.2,0.9,1,-0.1,2,2018.2
1995,1821568638,02 1LBNG-MT2,Laboratório de Negócios,Ciências Econômicas,Ciências Econômicas,APM - Aprovado por média,8.5,10,9,9.2,9.2,0,0,,2019.1,TC,2018.2,0.9,1,-0.1,2,2018.2
1996,1821568658,02 1LBNG-MT2,Laboratório de Negócios,Ciências Econômicas,Ciências Econômicas,APM - Aprovado por média,7.5,10,7,8.4,8.4,0,7,,2019.1,TC,2018.2,0.9,1,-0.1,2,2018.2
1997,1821568662,02 1LBNG-MT2,Laboratório de Negócios,Ciências Econômicas,Ciências Econômicas,APM - Aprovado por média,8,10,7.5,8.7,8.7,0,0,,2019.1,TC,2018.2,0.9,1,-0.1,2,2018.2
1998,1821568666,02 1LBNG-MT2,Laboratório de Negócios,Ciências Econômicas,Ciências Econômicas,APM - Aprovado por média,7.5,7,7,7.2,7.2,0,9,,2019.1,TC,2018.2,0.9,1,-0.1,2,2018.2
1999,1821568669,02 1LBNG-MT2,Laboratório de Negócios,Ciências Econômicas,Ciências Econômicas,APM - Aprovado por média,6.5,8,8.5,7.5,7.5,0,3,,2019.1,TC,2018.2,0.9,1,-0.1,2,2018.2
2000,1821568723,02 1LBNG-MT1,Laboratório de Negócios,Administração,Administração,APM - Aprovado por média,6.1,4.5,8.5,5.9,7.7,9,12,,2019.1,TC,2018.2,0.9,1,-0.1,2,2018.2
2001,1821568727,02 1LBNG-MT1,Laboratório de Negócios,Administração,Administração,REN - Reprovado por Nota,0,0,0,0,0,0,16,,2019.1,TC,2018.2,0.9,1,-0.1,2,2018.2
2002,1821568730,02 1LBNG-MT1,Laboratório de Negócios,Administração,Administração,APM - Aprovado por média,9.7,8,9.5,9,9,0,0,,2019.1,TC,2018.2,0.9,1,-0.1,2,2018.2
2003,1821568737,02 1LBNG-MT1,Laboratório de Negócios,Administração,Administração,APM - Aprovado por média,7.3,5.8,9.5,7.1,7.1,0,8,,2019.1,TC,2018.2,0.9,1,-0.1,2,2018.2
2004,1821568742,02 1LBNG-MT1,Laboratório de Negócios,Administração,Administração,APM - Aprovado por média,8.7,8,7,8.1,8.1,0,6,,2019.1,TC,2018.2,0.9,1,-0.1,2,2018.2
2005,1821568750,02 1LBNG-MT1,Laboratório de Negócios,Administração,Administração,APM - Aprovado por média,3.3,6.5,9,5.7,7.6,8,10,,2019.1,TC,2018.2,0.9,1,-0.1,2,2018.2
2006,1821568754,02 1LBNG-MT1,Laboratório de Negócios,Administração,Administração,APM - Aprovado por média,8.6,8,8.5,8.3,8.3,0,0,,2019.1,TC,2019.1,0,0,0,1,2019.1
2007,1821568766,02 1LBNG-MT1,Laboratório de Negócios,Administração,Administração,APM - Aprovado por média,5.9,6.8,9.5,7,7,0,4,,2019.1,TC,2018.2,0.9,1,-0.1,2,2018.2
2008,1821568774,02 1LBNG-MT1,Laboratório de Negócios,Administração,Administração,APM - Aprovado por média,5.5,3.7,9.5,5.6,7,7.2,8,,2019.1,TC,2018.2,0.9,1,-0.1,2,2018.2
2009,1821568786,02 1LBNG-MT2,Laboratório de Negócios,Ciências Econômicas,Ciências Econômicas,APM - Aprovado por média,5.5,10,9,8,8,0,3,,2019.1,TC,2018.2,0.9,1,-0.1,2,2018.2
2010,1821568801,02 1LBNG-MT1,Laboratório de Negócios,Administração,Administração,APM - Aprovado por média,7.7,6.5,10,7.7,7.7,0,8,,2019.1,TC,2018.2,0.9,1,-0.1,2,2018.2
2011,1821568807,02 1LBNG-MT1,Laboratório de Negócios,Administração,Administração,APM - Aprovado por média,7.6,6.5,8.5,7.3,7.3,0,8,,2019.1,TC,2018.2,0.9,1,-0.1,2,2018.2
2012,1821568832,02 1LBNG-MT1,Laboratório de Negócios,Administração,Administração,APM - Aprovado por média,8.8,8.3,9.5,8.7,8.7,0,0,,2019.1,TC,2018.2,0.9,1,-0.1,2,2018.2
2013,1821568840,02 1LBNG-MT1,Laboratório de Negócios,Administração,Administração,APM - Aprovado por média,8.4,6.5,9,7.8,7.8,0,12,,2019.1,TC,2018.2,0.9,1,-0.1,2,2018.2
2014,1821568842,02 1LBNG-MT1,Laboratório de Negócios,Administração,Administração,APM - Aprovado por média,7.5,6.8,8.5,7.4,7.4,0,0,,2019.1,TC,2018.2,0.9,1,-0.1,2,2018.2
2015,1821568849,02 1LBNG-MT1,Laboratório de Negócios,Administração,Administração,APM - Aprovado por média,9.6,8,8.5,8.7,8.7,0,4,,2019.1,TC,2018.2,0.9,1,-0.1,2,2018.2
2016,1821568857,02 1LBNG-MT1,Laboratório de Negócios,Administração,Administração,APM - Aprovado por média,9.2,6.5,9.5,8.2,8.2,0,8,,2019.1,TC,2018.2,0.9,1,-0.1,2,2018.2
2017,1821568858,02 1LBNG-MT1,Laboratório de Negócios,Administração,Administração,REN - Reprovado por Nota,3.9,5,9.5,5.5,5.5,3.5,6,,2019.1,TC,2018.2,0.9,1,-0.1,2,2018.2
2018,1821569014,02 1LBNG-MT2,Laboratório de Negócios,Ciências Econômicas,Ciências Econômicas,APM - Aprovado por média,8.5,10,8.5,9.1,9.1,0,7,,2019.1,TC,2018.2,0.9,1,-0.1,2,2018.2
2019,1821569016,02 1LBNG-MT2,Laboratório de Negócios,Ciências Econômicas,Ciências Econômicas,APM - Aprovado por média,10,10,9.5,9.9,9.9,0,3,,2019.1,TC,2018.2,0.9,1,-0.1,2,2018.2
2020,1821569023,02 1LBNG-MT1,Laboratório de Negócios,Administração,Administração,APM - Aprovado por média,9.4,6.8,9,8.3,8.3,0,4,,2019.1,TC,2018.2,0.9,1,-0.1,2,2018.2
2021,1821569939,02 1LBNG-MT2,Laboratório de Negócios,Ciências Econômicas,Ciências Econômicas,APM - Aprovado por média,9.5,10,9.5,9.7,9.7,0,9,,2019.1,TC,2018.2,0.9,1,-0.1,2,2018.2
2022,1821569978,02 1LBNG-MT1,Laboratório de Negócios,Administração,Administração,APM - Aprovado por média,8.1,8,8.5,8.1,8.1,0,0,,2019.1,TC,2018.2,0.9,1,-0.1,2,2018.2
2023,1911562560,02 1LBNG-MT1,Laboratório de Negócios,Administração,Administração,APM - Aprovado por média,9.4,5,0,5.8,7.6,9.5,2,,2019.1,TC,,,,,,
2024,1811562619,01 1MACR-MT2,Macroeconomia,Administração,Administração,APM - Aprovado por média,7,7.4,7,7.2,7.2,0,0,,2019.1,CE,2018.1,1,1,0,3,2018.1
2025,1811562656,01 1MACR-TD1,Macroeconomia,Administração,Ciências Econômicas,REN - Reprovado por Nota,0,0,0,0,0,0,15,,2019.1,CE,2018.1,1,1,0,3,2018.1
2026,1811562676,01 1MACR-TD1,Macroeconomia,Administração,Ciências Econômicas,REN - Reprovado por Nota,1.6,3.8,7,3.6,4.1,3,15,,2019.1,CE,2018.1,1,1,0,3,2018.1
2027,1811562794,01 1MACR-TD1,Macroeconomia,Administração,Ciências Econômicas,REN - Reprovado por Nota,0.6,0,0,0.2,0.2,0,7,,2019.1,CE,2018.1,1,1,0,3,2018.1
2028,1811565273,01 1MACR-TD1,Macroeconomia,Administração,Administração,REN - Reprovado por Nota,0,2.7,6.5,2.4,2.4,0,8,,2019.1,CE,2018.1,1,1,0,3,2018.1
2029,1821560004,01 1MACR-MT1,Macroeconomia,Administração,Ciências Econômicas,REN - Reprovado por Nota,2.5,2.5,0,2,2,0,2,,2019.1,CE,2018.2,0.9,1,-0.1,2,2018.2
2030,1821560072,01 1MACR-TD1,Macroeconomia,Administração,Administração,REN - Reprovado por Nota,1.3,1.9,4.5,2.2,2.2,0,4,,2019.1,CE,2018.2,0.9,1,-0.1,2,2018.2
2031,1821568468,01 1MACR-TD1,Macroeconomia,Administração,Ciências Econômicas,APM - Aprovado por média,3.6,5.9,8,5.4,7,7.5,15,,2019.1,CE,2018.2,0.9,1,-0.1,2,2018.2
2032,1821568494,01 1MACR-TD1,Macroeconomia,Administração,Administração,APM - Aprovado por média,7.9,7,7.5,7.5,7.5,0,0,,2019.1,CE,2018.2,0.9,1,-0.1,2,2018.2
2033,1821568499,01 1MACR-TD1,Macroeconomia,Administração,Administração,REN - Reprovado por Nota,0,0,5.5,1.1,1.1,0,15,,2019.1,CE,2018.2,0.9,1,-0.1,2,2018.2
2034,1821568508,01 1MACR-TD1,Macroeconomia,Administração,Administração,APM - Aprovado por média,6.6,6.3,6,6.4,7,7.8,0,,2019.1,CE,2018.2,0.9,1,-0.1,2,2018.2
2035,1821568594,01 1MACR-MT4,Macroeconomia,Ciências Econômicas,Ciências Econômicas,REN - Reprovado por Nota,4.7,0,0,1.9,1.9,0,10,,2019.1,CE,2018.2,0.9,1,-0.1,2,2018.2
2036,1821568605,01 1MACR-TD1,Macroeconomia,Administração,Administração,APM - Aprovado por média,7.8,7,6.5,7.2,7.2,0,0,,2019.1,CE,2018.2,0.9,1,-0.1,2,2018.2
2037,1821568724,01 1MACR-TD1,Macroeconomia,Administração,Administração,REN - Reprovado por Nota,0,0,0,0,0,0,15,,2019.1,CE,2018.2,0.9,1,-0.1,2,2018.2
2038,1821568749,01 1MACR-MT4,Macroeconomia,Ciências Econômicas,Administração,REN - Reprovado por Nota,0,1.1,6.5,1.7,1.9,0.5,18,,2019.1,CE,2018.2,0.9,1,-0.1,2,2018.2
2039,1821568750,01 1MACR-TD1,Macroeconomia,Administração,Administração,REN - Reprovado por Nota,3.8,2.3,0,2.4,2.4,0,4,,2019.1,CE,2018.2,0.9,1,-0.1,2,2018.2
2040,1821568754,01 1MACR-TD1,Macroeconomia,Administração,Administração,APM - Aprovado por média,7,7.8,8.5,7.6,7.6,0,0,,2019.1,CE,2019.1,0,0,0,1,2019.1
2041,1821568774,01 1MACR-TD1,Macroeconomia,Administração,Administração,REN - Reprovado por Nota,2.1,0,0,0.8,0.8,0,4,,2019.1,CE,2018.2,0.9,1,-0.1,2,2018.2
2042,1821568801,01 1MACR-TD1,Macroeconomia,Administração,Administração,APM - Aprovado por média,4.3,7,7,5.9,7.1,7.3,4,,2019.1,CE,2018.2,0.9,1,-0.1,2,2018.2
2043,1821568802,01 1MACR-TD1,Macroeconomia,Administração,Administração,REN - Reprovado por Nota,6.8,2,4,4.3,4.3,1,4,,2019.1,CE,2018.2,0.9,1,-0.1,2,2018.2
2044,1821568809,01 1MACR-TD1,Macroeconomia,Administração,Administração,APM - Aprovado por média,6,5.5,8.5,6.3,7.5,8.5,4,,2019.1,CE,2018.2,0.9,1,-0.1,2,2018.2
2045,1821568834,01 1MACR-MT4,Macroeconomia,Ciências Econômicas,Administração,APM - Aprovado por média,5.9,6.6,7.5,6.5,7.5,8.5,2,,2019.1,CE,2019.1,0,0,0,1,2019.1
2046,1821568840,01 1MACR-TD1,Macroeconomia,Administração,Administração,REN - Reprovado por Nota,0,0,0,0,0,0,11,,2019.1,CE,2018.2,0.9,1,-0.1,2,2018.2
2047,1821568845,01 1MACR-TD1,Macroeconomia,Administração,Administração,APM - Aprovado por média,5.7,6.6,7.5,6.4,7.1,7.5,0,,2019.1,CE,2018.2,0.9,1,-0.1,2,2018.2
2048,1821569238,01 1MACR-TD1,Macroeconomia,Administração,Ciências Econômicas,REN - Reprovado por Nota,0,0,0,0,0,0,15,,2019.1,CE,2018.2,0.9,1,-0.1,2,2018.2
2049,1821569978,01 1MACR-TD1,Macroeconomia,Administração,Administração,APM - Aprovado por média,6.6,7.8,8.5,7.5,7.5,0,4,,2019.1,CE,2018.2,0.9,1,-0.1,2,2018.2
2050,1911561618,01 1MACR-MT4,Macroeconomia,Ciências Econômicas,Administração,APM - Aprovado por média,4.2,5.5,8,5.5,7,7.9,0,,2019.1,CE,2019.1,0,0,0,1,2019.1
2051,1911562192,01 1MACR-MT1,Macroeconomia,Administração,Ciências Econômicas,REN - Reprovado por Nota,4.7,2.5,6,4.1,5.9,7,4,,2019.1,CE,2019.1,0,0,0,1,2019.1
2052,1911562290,01 1MACR-MT1,Macroeconomia,Administração,Ciências Econômicas,APM - Aprovado por média,5.7,6.9,8,6.6,7.4,7.6,0,,2019.1,CE,2019.1,0,0,0,1,2019.1
2053,1911562293,01 1MACR-MT4,Macroeconomia,Ciências Econômicas,Ciências Econômicas,APM - Aprovado por média,5,3.4,9,5.2,7,7.9,0,,2019.1,CE,2019.1,0,0,0,1,2019.1
2054,1911562305,01 1MACR-MT1,Macroeconomia,Administração,Ciências Econômicas,APM - Aprovado por média,7.5,10,4,7.8,7.8,0,0,,2019.1,CE,2019.1,0,0,0,1,2019.1
2055,1911562307,01 1MACR-MT1,Macroeconomia,Administração,Ciências Econômicas,REN - Reprovado por Nota,4.2,5.5,5,4.9,6.2,7.6,2,,2019.1,CE,2019.1,0,0,0,1,2019.1
2056,1911562314,01 1MACR-MT5,Macroeconomia,Ciências Econômicas,Ciências Econômicas,APM - Aprovado por média,5.3,5.9,6.5,5.8,7.3,9,4,,2019.1,CE,2019.1,0,0,0,1,2019.1
2057,1911562316,01 1MACR-MT1,Macroeconomia,Administração,Ciências Econômicas,APM - Aprovado por média,7,9.7,8.5,8.4,8.4,0,0,,2019.1,CE,2019.1,0,0,0,1,2019.1
2058,1911562318,01 1MACR-MT5,Macroeconomia,Ciências Econômicas,Ciências Econômicas,APM - Aprovado por média,3.6,6.4,9,5.8,7.7,8.3,6,,2019.1,CE,2019.1,0,0,0,1,2019.1
2059,1911562319,01 1MACR-MT1,Macroeconomia,Administração,Ciências Econômicas,APM - Aprovado por média,6,4.4,8,5.8,7.2,8.1,0,,2019.1,CE,2019.1,0,0,0,1,2019.1
2060,1911562321,01 1MACR-MT4,Macroeconomia,Ciências Econômicas,Ciências Econômicas,APM - Aprovado por média,9.9,8.5,7,8.8,8.8,0,4,,2019.1,CE,2019.1,0,0,0,1,2019.1
2061,1911562328,01 1MACR-MT1,Macroeconomia,Administração,Ciências Econômicas,REN - Reprovado por Nota,5.8,2.5,6.5,4.6,4.6,0,0,,2019.1,CE,2019.1,0,0,0,1,2019.1
2062,1911562344,01 1MACR-MT1,Macroeconomia,Administração,Ciências Econômicas,APM - Aprovado por média,3.5,7.8,5.5,5.6,7,7,0,,2019.1,CE,2019.1,0,0,0,1,2019.1
2063,1911562351,01 1MACR-MT1,Macroeconomia,Administração,Ciências Econômicas,APM - Aprovado por média,4.6,8.7,7,6.7,8,7.8,0,,2019.1,CE,2019.1,0,0,0,1,2019.1
2064,1911562361,01 1MACR-MT1,Macroeconomia,Administração,Ciências Econômicas,REN - Reprovado por Nota,5.4,2.5,7,4.6,5,3.7,0,,2019.1,CE,2019.1,0,0,0,1,2019.1
2065,1911562365,01 1MACR-MT5,Macroeconomia,Ciências Econômicas,Ciências Econômicas,REN - Reprovado por Nota,5.1,3,7.5,4.7,4.9,3.5,0,,2019.1,CE,2019.1,0,0,0,1,2019.1
2066,1911562368,01 1MACR-MT1,Macroeconomia,Administração,Ciências Econômicas,APM - Aprovado por média,7.4,9.1,6,7.8,7.8,0,0,,2019.1,CE,2019.1,0,0,0,1,2019.1
2067,1911562371,01 1MACR-TD1,Macroeconomia,Administração,Ciências Econômicas,REN - Reprovado por Nota,4,4,5,4.2,4.2,0,4,,2019.1,CE,2019.1,0,0,0,1,2019.1
2068,1911562373,01 1MACR-MT1,Macroeconomia,Administração,Ciências Econômicas,APM - Aprovado por média,7.4,10,8,8.6,8.6,0,0,,2019.1,CE,2019.1,0,0,0,1,2019.1
2069,1911562375,01 1MACR-MT5,Macroeconomia,Ciências Econômicas,Ciências Econômicas,APM - Aprovado por média,7.8,9.6,9,8.8,8.8,0,2,,2019.1,CE,2019.1,0,0,0,1,2019.1
2070,1911562378,01 1MACR-MT5,Macroeconomia,Ciências Econômicas,Ciências Econômicas,APM - Aprovado por média,7.4,6.5,8.5,7.3,7.3,0,4,,2019.1,CE,2019.1,0,0,0,1,2019.1
2071,1911562476,01 1MACR-MT2,Macroeconomia,Administração,Administração,REN - Reprovado por Nota,0,5.4,6,3.4,3.4,0,0,,2019.1,CE,2019.1,0,0,0,1,2019.1
2072,1911562480,01 1MACR-MT1,Macroeconomia,Administração,Administração,APM - Aprovado por média,7.9,10,8,8.8,8.8,0,0,,2019.1,CE,2019.1,0,0,0,1,2019.1
2073,1911562495,01 1MACR-MT5,Macroeconomia,Ciências Econômicas,Administração,APM - Aprovado por média,4.8,6.6,9.5,6.5,8.1,8.8,2,,2019.1,CE,2019.1,0,0,0,1,2019.1
2074,1911562504,01 1MACR-MT1,Macroeconomia,Administração,Administração,REN - Reprovado por Nota,6.4,5.5,7,6.2,6.2,4.6,2,,2019.1,CE,2019.1,0,0,0,1,2019.1
2075,1911562509,01 1MACR-MT5,Macroeconomia,Ciências Econômicas,Administração,REN - Reprovado por Nota,6.4,3.8,6,5.3,6.6,7,6,,2019.1,CE,2019.1,0,0,0,1,2019.1
2076,1911562513,01 1MACR-MT5,Macroeconomia,Ciências Econômicas,Administração,REN - Reprovado por Nota,3.9,3.5,8,4.6,5.4,5.5,4,,2019.1,CE,2019.1,0,0,0,1,2019.1
2077,1911562515,01 1MACR-MT2,Macroeconomia,Administração,Administração,REN - Reprovado por Nota,7.5,3.7,5.5,5.6,5.8,4.2,0,,2019.1,CE,2019.1,0,0,0,1,2019.1
2078,1911562517,01 1MACR-MT2,Macroeconomia,Administração,Administração,APM - Aprovado por média,7.4,6.3,8.5,7.2,7.2,0,0,,2019.1,CE,2019.1,0,0,0,1,2019.1
2079,1911562519,01 1MACR-MT2,Macroeconomia,Administração,Administração,REN - Reprovado por Nota,5.7,2.9,6,4.6,4.6,0,2,,2019.1,CE,2019.1,0,0,0,1,2019.1
2080,1911562521,01 1MACR-MT4,Macroeconomia,Ciências Econômicas,Administração,REN - Reprovado por Nota,1.6,2.3,5.5,2.7,4.4,6,4,,2019.1,CE,2019.1,0,0,0,1,2019.1
2081,1911562525,01 1MACR-MT1,Macroeconomia,Administração,Administração,REN - Reprovado por Nota,3.5,0,0,1.4,1.4,0,2,,2019.1,CE,2019.1,0,0,0,1,2019.1
2082,1911562527,01 1MACR-MT5,Macroeconomia,Ciências Econômicas,Administração,REN - Reprovado por Nota,0,0,0,0,0,0,15,,2019.1,CE,2019.1,0,0,0,1,2019.1
2083,1911562529,01 1MACR-MT1,Macroeconomia,Administração,Administração,APM - Aprovado por média,7.4,5.2,7.5,6.5,7.1,6.5,0,,2019.1,CE,2019.1,0,0,0,1,2019.1
2084,1911562533,01 1MACR-MT4,Macroeconomia,Ciências Econômicas,Administração,REN - Reprovado por Nota,1.6,3,0,1.8,1.8,0,0,,2019.1,CE,2019.1,0,0,0,1,2019.1
2085,1911562538,01 1MACR-MT2,Macroeconomia,Administração,Administração,REN - Reprovado por Nota,4,2.5,0,2.6,2.6,0,0,,2019.1,CE,2019.1,0,0,0,1,2019.1
2086,1911562540,01 1MACR-MT4,Macroeconomia,Ciências Econômicas,Administração,APM - Aprovado por média,2.4,6.3,8.5,5.2,7.6,8.5,6,,2019.1,CE,2019.1,0,0,0,1,2019.1
2087,1911562548,01 1MACR-MT2,Macroeconomia,Administração,Administração,APM - Aprovado por média,4.8,8.9,8,7.1,7.1,0,0,,2019.1,CE,2019.1,0,0,0,1,2019.1
2088,1911562560,01 1MACR-MT1,Macroeconomia,Administração,Administração,APM - Aprovado por média,9.2,8.9,0,7.2,7.2,0,2,,2019.1,CE,,,,,,
2089,1911562562,01 1MACR-MT5,Macroeconomia,Ciências Econômicas,Administração,APM - Aprovado por média,6.6,6.5,8.5,6.9,7.3,7.5,2,,2019.1,CE,2019.1,0,0,0,1,2019.1
2090,1911562570,01 1MACR-MT2,Macroeconomia,Administração,Administração,APM - Aprovado por média,6.3,4.6,7,5.8,7,7.7,0,,2019.1,CE,2019.1,0,0,0,1,2019.1
2091,1911562582,01 1MACR-MT5,Macroeconomia,Ciências Econômicas,Administração,APM - Aprovado por média,5.6,7.9,8,7,7,0,2,,2019.1,CE,2019.1,0,0,0,1,2019.1
2092,1911562586,01 1MACR-MT2,Macroeconomia,Administração,Administração,REN - Reprovado por Nota,3.1,2.4,0,2.2,2.2,0,2,,2019.1,CE,2019.1,0,0,0,1,2019.1
2093,1911562589,01 1MACR-MT2,Macroeconomia,Administração,Administração,REN - Reprovado por Nota,4.2,4.6,7,4.9,5.5,5.7,0,,2019.1,CE,2019.1,0,0,0,1,2019.1
2094,1911563012,01 1MACR-MT5,Macroeconomia,Ciências Econômicas,Administração,REN - Reprovado por Nota,2.6,1.5,0,1.6,1.6,0,6,,2019.1,CE,2019.1,0,0,0,1,2019.1
2095,1911563039,01 1MACR-MT1,Macroeconomia,Administração,Administração,REN - Reprovado por Nota,4.9,0,0,2,2,0,2,,2019.1,CE,2019.1,0,0,0,1,2019.1
2096,1911563044,01 1MACR-MT5,Macroeconomia,Ciências Econômicas,Administração,APM - Aprovado por média,4.8,8.5,8,6.9,7.6,6.5,4,,2019.1,CE,2019.1,0,0,0,1,2019.1
